,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
103,AFOVAT_freeONLY,6.40503,4.99715,6.40503,1.13672,1579.05,1389.12,0,0,0.57301,0.504089,0,La,No,
104,AFOVEX_freeONLY,6.69125,5.08705,6.68607,1.11606,1652.99,1481.09,0,0,0.583517,0.522836,0,Ce,No,
105,AFOVIB_freeONLY,6.62269,4.93202,6.58438,1.19216,1610.27,1350.72,0,0,0.573749,0.48127,0,Gd,No,
106,AFOVOH_freeONLY,6.66345,4.82407,6.10681,1.14377,1625.49,1421.16,0,0,0.578018,0.50536,0,Nd,No,
107,AFOYAW_freeONLY,5.93219,4.19438,5.93219,1.00424,1776.36,1768.85,0,0,0.599718,0.597185,0,Cu,Yes,Cu
108,AFOYEB_freeONLY,5.92566,5.81418,5.92369,1.68224,585.057,347.784,0,0,0.411645,0.244701,0,Co,No,
109,AFOYIE_freeONLY,7.75981,7.14765,7.74426,1.1599,1636.02,1410.49,0,0,0.60589,0.522365,0,Cu,No,
110,AFOYOK_freeONLY,7.70134,5.68893,7.53874,0.979447,1631.57,1665.8,0,0,0.596897,0.609423,0,Cu,No,
111,AFUJUI_freeONLY,6.22372,3.91421,6.22164,1.15294,1183.05,1026.12,0,0,0.521637,0.452441,0,Mn,Yes,Mn
112,AFUKAP_freeONLY,7.35611,4.95787,7.35611,0.959141,1608.72,1677.25,0,0,0.585496,0.610438,0,Mn,No,
113,AFUKET_freeONLY,5.96671,4.7743,5.96671,0.985429,1616.73,1640.64,100.219,101.701,0.576548,0.585073,0,Mn,No,
114,AFUKIX_freeONLY,8.13042,5.47442,8.06855,0.810556,1957.09,2414.5,0.260393,0.321252,0.646011,0.796998,0,Mn,No,
115,AGABIU_freeONLY,12.56513,10.82313,12.56513,0.647122,1793.63,2771.7,3.80745,5.88366,0.737647,1.13989,0,"Li,Ni",Yes,Li
116,AGARUW_freeONLY,6.51795,6.25217,6.51699,1.87078,1060.12,566.672,0,0,0.468722,0.250549,0,La,No,
117,AGAXOV_freeONLY,5.2582,3.69766,5.03419,1.20605,935.451,775.631,0,0,0.530032,0.439477,0,Cu,No,
118,AGESIP_freeONLY,3.66544,3.05111,3.64809,2.26011,0,0,132.764,58.7426,0.395965,0.175198,0,Cu,Yes,Cu
119,AGIREP_freeONLY,10.9357,6.83836,7.92942,1.11342,1630.5,1464.41,15.4305,13.8587,0.628402,0.564391,0,Zn,Yes,Zn
120,AGOFEJ_freeONLY,12.30062,8.06353,12.16935,0.617356,2001.71,3242.39,0,0,0.737197,1.19412,0,Cu,Yes,Cu
121,AGONAM_freeONLY,5.63222,4.90729,5.59904,1.43768,1308.05,909.832,0,0,0.553844,0.385235,0,Cd,No,
122,AGONEQ_freeONLY,6.16099,5.90611,6.12795,1.08253,2220.42,2051.13,0,0,0.661226,0.610814,0,Cd,No,
123,AGOVID_charged,12.47057,8.65653,12.45633,0.642206,2136.39,3326.64,0,0,0.762504,1.18732,0,In,No,
124,AGOVOJ_freeONLY,13.91252,8.95929,12.42124,0.633526,2130.42,3362.8,0,0,0.773533,1.221,0,In,No,
125,AGOVUP_freeONLY,13.7317,8.55216,13.7317,0.896103,1676.36,1870.73,114.9,128.222,0.697827,0.778736,0,In,No,
126,AGOWAW_charged,13.59534,8.32164,13.5884,0.746103,2016.64,2702.89,0,0,0.732078,0.981202,0,In,No,
127,AGOWEA_charged,8.31452,4.5521,8.31215,1.19035,1188.49,998.437,476.871,400.612,0.620339,0.521138,0,In,No,
128,AGUBUA_freeONLY,5.44377,4.58023,5.41769,1.83317,1341.89,732.005,0,0,0.587351,0.320402,0,Zn,No,
129,AGUTUS_freeONLY,3.67033,2.52057,3.6665,1.36197,0,0,109.684,80.5332,0.494582,0.363138,0,Cu,Yes,Cu
130,AGUVOO_freeONLY,6.05062,4.10939,6.03769,1.01535,1986.82,1956.78,0,0,0.645083,0.635329,0,Cu,Yes,Cu
131,AGUWUV_freeONLY,3.72931,2.70507,3.71143,1.66337,0,0,37.5607,22.5811,0.406034,0.244103,0,Ni,No,
132,AHAMAY_freeONLY,4.42399,3.89927,4.42399,2.33617,486.248,208.139,0,0,0.363281,0.155503,0,Zn,Yes,Zn
133,AHAPUV_freeONLY,6.64772,5.99382,6.64772,0.950698,1620.69,1704.74,0,0,0.607562,0.639069,0,Zn,No,
134,AHEBAS_freeONLY,5.50455,3.09557,5.50455,1.28723,0,0,904.44,702.626,0.497825,0.386742,0,Cu,No,
135,AHEQAH_freeONLY,9.26829,6.21673,9.2669,0.795419,2295.08,2885.38,0,0,0.698286,0.877884,0,Ho,No,
136,AHETAK_freeONLY,9.74824,6.48486,9.74824,0.987316,1958.19,1983.35,0,0,0.638238,0.646437,0,Co,No,
137,AHIKOT_freeONLY,8.59318,5.86428,8.13858,1.46906,998.571,679.734,0,0,0.485808,0.330693,0,Co,No,
138,AHINIP_freeONLY,5.07953,2.89541,4.86552,1.25642,0,0,350.77,279.181,0.45206,0.359799,0,Zn,No,
139,AHIYOH_freeONLY,5.55847,4.74922,5.55001,1.42546,843.541,591.768,0,0,0.459327,0.322231,0,Co,Yes,Co
140,AHIYUN_freeONLY,5.15091,3.13788,5.03528,1.898,0,0,629.532,331.681,0.392572,0.206834,0,Co,Yes,Co
141,AHOJUC_freeONLY,3.57649,2.70033,3.57649,2.04926,0,0,84.8984,41.4289,0.42504,0.207412,0,V,No,
142,AHOKAJ_freeONLY,3.60681,2.77173,3.6038,2.08849,0,0,66.721,31.947,0.423855,0.202948,0,Fe,No,
143,AHOKIR01_freeONLY,4.30724,3.45834,4.30724,1.92701,908.376,471.392,0,0,0.484874,0.25162,0,Cu,Yes,Cu
144,AHOKIR_freeONLY,4.41754,3.46827,4.41754,2.24368,522.925,233.066,0,0,0.373584,0.166505,0,Cu,No,
145,AHOKOX_freeONLY,4.47867,3.53463,4.47077,1.73966,1297.87,746.047,0,0,0.50117,0.288085,0,Cu,Yes,Cu
146,AHOZAA_freeONLY,5.54353,3.15137,5.54353,1.7218,0,0,515.163,299.2,0.42319,0.245783,0,Cd,No,
147,AHUFIU_freeONLY,8.82374,6.2087,8.82374,0.961965,2026.37,2106.49,0,0,0.677956,0.704761,0,"Mo,Ag",Yes,Ag
148,AHUTIH01_freeONLY,3.57667,3.24781,3.57163,2.17569,0,0,85.5098,39.3024,0.379186,0.174283,0,La,No,
149,AHUTIH_freeONLY,3.5279,3.26762,3.52397,2.16084,0,0,55.458,25.6651,0.38179,0.176686,0,La,No,
150,AJAKON_freeONLY,5.12194,3.11649,5.12194,1.38847,0,0,848,610.744,0.499159,0.359503,0,Cd,Yes,Cd
151,AJAYIT_freeONLY,7.12611,4.89301,7.12611,1.98392,835.672,421.222,0,0,0.427772,0.215619,0,"Er,Cu",No,
152,AJIGIL_freeONLY,6.71352,5.54656,6.70452,1.15402,921.141,798.2,0,0,0.466605,0.40433,0,"Na,Co",Yes,Na
153,AJIHAE_freeONLY,5.57119,3.33492,5.57119,1.45279,397.926,273.904,245.154,168.747,0.467015,0.32146,0,Co,Yes,Co
154,AJIMEN_freeONLY,4.99276,3.32561,4.9418,1.42753,1173.05,821.729,0,0,0.533577,0.373776,0,Zn,Yes,Zn
