,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites
1896,DOJXEH_clean,6.1047,3.69802,6.08973,1.13285,1135.06,1001.95,0,0,0.504283,0.445146,0,Co,No,
11589,UXAXEY_clean,6.18002,3.46612,6.18002,1.398,1135.06,811.912,0,0,0.518477,0.37087,0,Er,Yes,Er
7797,OCILIY_clean,8.50615,6.25803,8.48596,1.12456,1135.13,1009.4,0,0,0.519242,0.46173,0,Zn,Yes,Zn
12447,WEHQEG_charged,5.68656,3.95189,5.68218,1.30832,1135.29,867.748,0,0,0.531011,0.405873,0,"Sb,Ag",Yes,Ag
4315,HOQMIL03_clean,5.60791,4.87769,5.56878,1.15397,1135.73,984.189,0,0,0.495562,0.429441,0,Mg,No,
9528,RATSAI_clean,5.60613,4.62847,5.47098,1.77494,1135.75,639.884,0,0,0.505269,0.284669,0,Dy,Yes,Dy
6549,LUVTEC_clean,10.4391,10.0416,10.4391,1.07967,1136.05,1052.22,0,0,0.592602,0.548872,0,Zn,Yes,Zn
3132,FIJFOU_clean,6.85299,4.5996,6.84418,1.41253,1136.1,804.3,0,0,0.491948,0.348274,0,Cd,Yes,Cd
6548,LUVTAY_clean,10.27798,9.44086,10.27235,1.08662,1136.17,1045.6,0,0,0.590463,0.543394,0,Zn,Yes,Zn
9574,RAYLAG_clean,8.06325,5.69815,8.06325,1.05948,1136.28,1072.49,0,0,0.543589,0.513073,0,Zn,Yes,Zn
699,BEPMIU_clean,10.03519,9.92913,10.03519,1.02149,1136.83,1112.91,0,0,0.610814,0.597961,0,Zn,No,
12595,WITFIQ_clean,7.75342,7.15178,7.75342,1.04071,1136.83,1092.37,1.69114,1.62499,0.555578,0.533847,0,Zn,Yes,Zn
3501,GARSUQ_clean,4.38052,3.88796,4.36788,1.61033,1137.11,706.132,0,0,0.485889,0.301732,0,Eu,Yes,Eu
10263,SETQEP_clean,4.49444,4.34625,4.49444,1.29869,1137.31,875.735,0,0,0.526737,0.40559,0,Fe,No,
5732,KOJZUF_clean,5.25792,4.93147,5.25287,1.16508,1137.49,976.312,0,0,0.514316,0.441441,0,Cu,Yes,Cu
2703,EWIMON_charged,5.41664,3.95733,5.4122,1.22506,1138.14,929.047,0,0,0.506135,0.413151,0,Mn,No,
1377,COTXEQ_clean,5.14726,4.24065,5.13338,1.08125,1138.39,1052.85,0,0,0.520623,0.481501,0,Cd,No,
4321,HOQNOS_clean,5.68928,5.15984,5.68602,1.20112,1139.07,948.337,0,0,0.497006,0.413784,0,Mg,No,
9040,QAQKEB_clean,4.80463,3.9051,4.80445,1.4569,1139.32,782.016,0,0,0.487788,0.334812,0,Zn,No,
4821,INIGIX_clean,9.78657,5.80849,9.78657,0.947194,1139.33,1202.84,11.752,12.4071,0.557995,0.589103,0,Ni,No,
8538,PEHQID_neutral,5.14211,3.77935,5.06344,1.46568,1139.41,777.395,0,0,0.533159,0.363763,0,Cd,No,
1363,COQJID_clean,5.67335,4.4679,5.67044,1.27511,1139.44,893.601,0,0,0.507181,0.397754,0,"Rh,Mn",No,
8795,POLBEX_clean,8.55156,7.31111,8.55047,1.98623,1139.65,573.776,50.8248,25.5886,0.543968,0.273869,0,Ga,Yes,Ga
12680,WOHQAN_clean,6.14395,4.14843,6.14073,1.52633,1139.71,746.703,0,0,0.509778,0.33399,0,"Mn,Cu",Yes,"Mn,Cu"
9378,QUJLAK02_clean,6.47963,5.00163,6.47786,1.24165,1139.81,917.975,0,0,0.524687,0.422572,0,Cu,Yes,Cu
14078,ZAQZOG_clean,5.77457,3.67413,5.75944,1.64692,1139.94,692.164,60.2341,36.5737,0.513946,0.312064,0,V,Yes,V
14871,ic5029383_si_002_clean,14.04297,6.79741,14.04251,2.16851,1140,525.707,406.559,187.483,0.62553,0.28846,0,Zn,Yes,Zn
11251,UKAKEY_clean,5.01848,3.35043,5.01848,1.1828,1140.33,964.099,0,0,0.549488,0.464567,0,Cu,No,
15206,c6cc01597b_c6cc01597b2_clean.sa,5.3252,4.32379,4.92084,1.51358,1140.41,753.451,0,0,0.5102,0.337081,0,Zn,Yes,Zn
7030,MOPGAB_clean,6.37871,3.69888,6.37871,2.1778,1140.82,523.841,0,0,0.529024,0.242917,0,Zn,Yes,Zn
1402,COXDIE_clean,5.59855,5.35417,5.59854,1.66496,1140.92,685.252,0.217861,0.13085,0.49859,0.29946,0,Cu,Yes,Cu
3724,GIXJEE_clean,12.7039,7.66066,12.70389,0.903763,1141.08,1262.59,0,0,0.569851,0.630531,0,Co,No,
6672,MAKRAU_clean,7.29081,6.46944,7.28567,1.08372,1141.11,1052.95,0,0,0.504675,0.465686,0,"K,Ni",Yes,"Ni,K"
907,BOXFAW_charged,17.62142,10.04357,17.62142,0.792268,1141.25,1440.49,191.771,242.053,0.6619,0.83545,0,Cd,No,
1743,DEBWAK_clean,9.50959,7.0669,9.50057,1.05415,1141.78,1083.13,0,0,0.553773,0.525325,0,Zn,Yes,Zn
14029,YUYLEL_clean,5.4044,4.48945,5.38726,1.33709,1141.89,854.013,14.4905,10.8373,0.521063,0.3897,0,Cd,Yes,Cd
7057,MOXNIY_clean,5.20828,4.58005,5.18499,1.11938,1141.99,1020.2,0,0,0.525128,0.469122,0,Mn,No,
3049,FEWQIJ_manual,5.32147,5.14959,5.31527,2.34625,1142.08,486.77,0,0,0.46767,0.199327,0,"Dy,Cu",Yes,Cu
13163,XEWDUA_clean,8.87023,8.12641,8.87023,1.28139,1142.13,891.321,0,0,0.531805,0.415023,0,"Gd,Cu",Yes,Gd
1599,DACZUF_clean,5.17797,3.83142,5.17477,1.30054,1142.17,878.223,0,0,0.517292,0.397751,0,Co,Yes,Co
12524,WEZCIO_clean,8.732,7.51715,8.732,1.34422,1142.18,849.694,0,0,0.573218,0.426431,0,"La,Co",Yes,Co
7162,MUVJIX_clean,5.57567,4.9751,5.5219,1.4259,1142.47,801.225,0,0,0.479501,0.33628,0,Mn,Yes,Mn
9094,QEJYIP_clean,5.79435,3.44834,5.51643,1.42081,1142.51,804.121,0,0,0.544838,0.383469,0,Cd,No,
13900,YOZBIZ_clean,8.26495,3.87455,8.25616,1.4767,1142.98,774.009,0,0,0.516604,0.349837,0,Zn,Yes,Zn
4102,HEBKEG_clean,5.17721,3.88044,5.16559,1.56809,1143.1,728.976,0,0,0.476835,0.304086,0,Cd,No,
4883,IRAYOQ_clean,5.78238,3.66955,5.30575,1.63677,1143.24,698.475,62.6643,38.2853,0.515497,0.314947,0,V,Yes,V
6961,MIYGOR_clean,6.66105,4.13382,6.6385,1.61442,1143.42,708.253,0.027129,0.0168042,0.538147,0.333338,0,Ag,Yes,Ag
7161,MUVJAP_clean,5.84101,5.24434,5.82161,1.88151,1143.48,607.743,0,0,0.487921,0.259324,0,"Mn,Re",Yes,Mn
8096,ONUKAL_clean,5.66391,3.7745,5.54501,1.39723,1143.73,818.574,11.0536,7.91109,0.506771,0.362698,0,Fe,Yes,Fe
9928,RUGYOJ_clean,5.31747,4.41438,5.22074,1.35237,1143.78,845.76,13.5068,9.98753,0.515957,0.38152,0,Cd,Yes,Cd
11066,TUWFUN_clean,8.62026,7.43183,8.3297,2.06451,1143.8,554.029,58.3249,28.2513,0.546475,0.2647,0,Ga,Yes,Ga
4896,IROVES_clean,4.99754,4.47196,4.99754,2.88324,1143.91,396.744,0,0,0.475218,0.164821,0,"Zn,U",Yes,"Zn,U"
11038,TUNJET_clean,6.14578,4.61369,6.13896,1.50948,1143.93,757.835,0,0,0.513825,0.340399,0,Co,Yes,Co
2854,FALRIV_clean,5.65646,4.67756,5.65646,1.06232,1143.97,1076.87,0,0,0.522493,0.491843,0,Zn,No,
2929,FAVDAK_clean,6.64747,5.83712,6.59939,2.22356,1144.05,514.513,186.659,83.9458,0.552481,0.248466,0,Zn,Yes,Zn
7339,NAYPIM_clean,5.76787,3.48016,5.766,1.68342,1144.13,679.647,0,0,0.498811,0.296309,0,Al,No,
15190,c5gc02393a_c5gc02393a2_clean.sa,5.4044,4.48945,5.39419,1.33709,1144.49,855.954,15.618,11.6806,0.5128,0.38352,0,Cd,Yes,Cd
3502,GARTAX_clean,4.45838,3.94557,4.41836,1.61624,1144.55,708.155,0,0,0.49043,0.303439,0,Gd,Yes,Gd
915,BOZFON_clean,6.15469,4.01567,6.15002,1.24414,1144.84,920.182,0,0,0.502082,0.403557,0,Cd,Yes,Cd
5252,JOFKIA01_clean,6.88808,5.07929,6.88808,1.58969,1144.86,720.18,0,0,0.528781,0.332632,0,Cu,Yes,Cu
14028,YUYGOQ_clean,5.37118,4.47094,5.33272,1.34967,1145.01,848.365,9.84894,7.2973,0.51865,0.38428,0,Cd,Yes,Cd
7790,OCAWAT_clean,5.70065,4.00684,5.61058,1.58378,1145.09,723.012,0,0,0.519594,0.328073,0,"Cd,Si",Yes,Cd
12264,WAFLIB_clean,5.3252,4.32379,4.92084,1.51358,1145.15,756.586,0,0,0.499638,0.330103,0,Zn,Yes,Zn
4314,HOQMIL02_clean,5.63983,4.88733,5.6271,1.14617,1145.2,999.155,0,0,0.496556,0.433231,0,Mg,No,
6679,MALRUM_clean,5.9367,4.07723,5.9367,0.815854,1145.25,1403.74,13.455,16.4919,0.582805,0.71435,0,Li,No,
4603,IFAHEC_clean,8.64157,7.39544,8.63925,1.95986,1145.32,584.387,53.4696,27.2823,0.551071,0.281178,0,"Ga,Zn",Yes,"Ga,Zn"
5077,IYOVIC_clean,5.24908,4.57848,5.22659,1.96351,1145.35,583.316,0,0,0.498714,0.253991,4.07E-07,Eu,No,
13059,XARCEB_clean,7.93575,7.66141,7.93575,1.31784,1145.48,869.214,0,0,0.500739,0.379969,0,Zn,No,
694,BENZUR_clean,5.75474,3.70828,5.75474,1.24694,1145.48,918.633,0,0,0.507833,0.407263,0,Ba,Yes,Ba
7238,NAJQUN_clean,5.34756,3.50411,5.30221,1.22931,1145.63,931.924,0,0,0.504506,0.410396,0,Mn,Yes,Mn
1385,COWDEZ_clean,8.91053,4.46746,8.51591,4.13717,1145.64,276.914,0,0,0.419201,0.101326,0.000277388,"W,Co,K",Yes,"W,K"
12666,WODXEU_clean,5.99818,3.55745,5.99789,1.43122,1145.67,800.487,0,0,0.516484,0.36087,0,"La,Zn",Yes,La
5920,KUYPIF_clean,5.29479,4.2566,5.29479,1.44591,1145.87,792.496,0,0,0.513496,0.355138,0,Zn,Yes,Zn
8384,OYOVOP_clean,6.07579,5.04225,6.06489,1.15877,1146.15,989.105,0,0,0.49933,0.430912,0,Zn,Yes,Zn
11028,TUMQOJ_clean,4.83352,3.39459,4.83073,1.1864,1146.61,966.458,0,0,0.536141,0.451905,0,Zn,No,
10052,SACBUW_clean,5.65249,4.43512,5.59008,1.13028,1146.66,1014.49,0,0,0.539366,0.477197,0,Zn,Yes,Zn
9986,RUVKOJ_clean,4.75623,3.34125,4.75623,1.66257,1146.83,689.794,0,0,0.559633,0.336607,0,Eu,Yes,Eu
4372,HUBQEC_clean,8.86857,5.43796,8.86857,1.74467,1146.86,657.35,0,0,0.5387,0.30877,0,"Mo,Cu",Yes,"Mo,Cu"
7500,NIJZOV_clean,8.62609,7.08161,8.62609,1.5406,1146.99,744.511,0,0,0.572742,0.371766,0,"Er,Cu",Yes,Cu
4070,HAWYUB_clean,6.04551,5.69302,6.04551,1.50744,1147.11,760.963,0,0,0.492867,0.326956,0,Cd,No,
9379,QUJLAK_clean,6.60804,4.57687,6.60804,1.30095,1147.32,881.908,0,0,0.520924,0.400418,0,Cu,Yes,Cu
3632,GIFKIP_clean,4.45514,4.16679,4.45514,1.26421,1147.49,907.671,0,0,0.536914,0.424703,0,"Cd,Ni",Yes,Ni
2602,ESIWAF_clean,5.68778,3.39473,5.62093,1.65491,1147.64,693.474,0,0,0.506364,0.305977,0,Al,No,
11924,VETSOE_charged,20.8996,12.46025,20.8996,0.550125,1148,2086.8,505.71,919.264,0.758187,1.37821,0,Mn,Yes,Mn
10053,SACCAD_clean,5.37879,4.36235,5.37594,1.16211,1148.15,987.994,0,0,0.526602,0.453145,0,Zn,Yes,Zn
2579,ESANET_clean,7.69209,6.08736,7.69209,1.80232,1148.26,637.1,0,0,0.527262,0.292547,0,Cd,Yes,Cd
4233,HIWLIK_clean,4.58284,3.67068,4.36968,1.68973,1148.33,679.595,0,0,0.588005,0.347988,0,Zn,Yes,Zn
651,BAZCAI_clean,4.91289,3.96256,4.91289,2.2434,1148.36,511.884,0,0,0.561404,0.250246,0,Ag,Yes,Ag
14341,ZUSBOG_clean,4.8594,3.45039,4.8594,1.16782,1148.4,983.368,0,0,0.585271,0.501166,0,Zn,Yes,Zn
9527,RATRUB_clean,5.58846,4.62948,5.58392,1.75407,1148.5,654.76,0,0,0.505658,0.288276,0,Tb,Yes,Tb
4363,HOYROE_clean,6.155,5.22739,6.12328,1.60811,1148.57,714.238,0,0,0.447399,0.278214,0,"Ba,Li",Yes,"Ba,Li"
6219,LETRAF_clean,26.74498,26.49711,26.73497,0.733819,1148.83,1565.55,0,0,0.823788,1.1226,0,"Ga,Zn",Yes,Zn
2406,ELIKAM_clean,5.04335,3.82798,5.04275,1.49693,1149.02,767.579,0,0,0.50045,0.334316,0,Pr,Yes,Pr
15208,c6ce00126b_c6ce00126b2_clean.sa,5.67441,4.44258,5.66536,1.13028,1149.3,1016.83,0,0,0.5442,0.481474,0,Zn,Yes,Zn
9070,QAVPOU_clean,8.34259,7.17184,8.02939,2.09717,1149.43,548.084,50.7225,24.1861,0.541934,0.258412,0,Ga,Yes,Ga
7954,OJOBAS_clean,6.06361,4.41519,6.06036,1.45235,1149.71,791.621,0,0,0.472795,0.325537,0,Co,No,
9259,QOHYET_clean,5.66796,4.25652,5.66796,1.43346,1149.71,802.047,0,0,0.497167,0.346829,0,Ce,No,
8010,OKIYAJ01_clean,5.18521,4.2274,5.17492,1.07871,1150.14,1066.22,0,0,0.521928,0.483843,0,Cd,No,
2818,FAGXIX_clean,5.22649,3.52111,5.22649,1.24357,1150.28,924.986,0,0,0.522927,0.420506,0,Zn,Yes,Zn
8732,PIZRIB_clean,5.20378,4.27207,5.19141,1.2268,1150.48,937.793,0,0,0.524933,0.427889,0,Cu,Yes,Cu
5212,JITQEI_clean,4.74821,3.43684,4.74019,0.96574,1150.53,1191.35,1.54503,1.59984,0.565659,0.585726,0,Cu,Yes,Cu
9134,QIFTUW_clean,5.22736,3.85094,5.09699,2.37386,1150.62,484.704,0,0,0.539198,0.22714,0,Ag,Yes,Ag
5315,JOVYAW_clean,4.37224,3.52862,4.37224,1.32069,1150.66,871.253,0,0,0.516709,0.391241,0,Zn,Yes,Zn
9277,QOMTET_clean,4.75995,3.94069,4.756,1.34356,1150.87,856.584,0,0,0.49472,0.368217,0,Zn,Yes,Zn
9994,RUWXEN_clean,5.03811,3.94141,5.03811,1.46802,1151.12,784.136,0,0,0.501946,0.341921,0,La,Yes,La
10287,SEZPIY_clean,4.95568,3.69053,4.95003,1.82817,1151.17,629.684,0,0,0.569929,0.311749,0,Zn,No,
4523,IBIRES_clean,6.08051,3.77232,6.05891,1.56855,1151.56,734.157,0,0,0.532771,0.339659,0,"W,Cu",Yes,"W,Cu"
11720,VAKPUV_clean,8.46948,5.06301,7.76834,1.93014,1151.7,596.69,0,0,0.529326,0.274242,0,Zn,No,
1563,CUWXUP_clean,5.81508,3.73125,5.78204,1.39886,1151.72,823.324,0,0,0.511229,0.36546,0,Eu,Yes,Eu
3152,FIPJEV_clean,5.48611,3.75413,5.4744,1.70121,1151.94,677.131,0,0,0.487011,0.286274,0,Cd,Yes,Cd
13445,XUMMUP_clean,8.4295,7.42103,8.42697,1.01197,1152.87,1139.23,0,0,0.548619,0.542131,0,Cu,Yes,Cu
465,AVIMOI_clean,5.71782,4.35795,5.71782,1.22616,1152.9,940.252,0,0,0.523069,0.426593,0,Zn,Yes,Zn
13179,XICDUI_charged,5.89289,4.98024,5.89289,1.17751,1153.06,979.243,0,0,0.520121,0.441714,0,Cu,No,
12374,WAVQUH_clean,7.91312,4.47781,7.90396,1.01651,1153.07,1134.35,500.499,492.372,0.61105,0.601128,0,Co,No,
8463,PAQMEB_clean,5.66983,3.45515,5.06856,2.32316,1153.08,496.343,0,0,0.493244,0.212316,1.72E-07,"Mn,Mo",Yes,"Mn,Mo"
6272,LIGHAM_clean,5.55777,4.9763,5.55645,1.04913,1153.25,1099.24,0.11763,0.112121,0.530077,0.505254,0,Mn,Yes,Mn
6970,MIZZOM_clean,5.03531,4.09966,5.03367,2.18659,1153.33,527.455,0,0,0.478727,0.218937,0,Ni,No,
1553,CUWVIB_clean,5.59458,3.68098,5.59458,1.45813,1153.55,791.113,0,0,0.506056,0.347058,0,Eu,Yes,Eu
698,BEPMEQ_clean,10.21871,10.10081,10.21871,1.01266,1153.67,1139.24,0,0,0.614863,0.607173,0,Zn,No,
7831,OCUTEM_clean,5.16189,3.4562,4.96508,1.4963,1153.94,771.196,0,0,0.512386,0.342435,0,V,Yes,V
5264,JOHSIJ_clean,5.60766,4.19977,5.57879,1.66671,1154.12,692.458,0,0,0.493683,0.296203,0,Al,No,
10392,SOJGOO_clean,6.25393,4.92061,6.24311,1.24524,1154.21,926.896,0,0,0.509353,0.409038,0,Ce,Yes,Ce
5922,KUZYUB_clean,17.7872,17.45779,17.7872,1.09527,1154.27,1053.87,0,0,0.698547,0.637784,0,Sm,Yes,Sm
12539,WIHDUN_clean,4.94352,3.57815,4.9376,1.23221,1154.31,936.781,0,0,0.54951,0.445957,0,Ni,Yes,Ni
5003,IXEFAS_charged,7.1377,4.17724,7.09066,1.24632,1154.63,926.434,0,0,0.521605,0.418515,0,Eu,No,
11165,UGAQEY_clean,4.89575,4.03861,4.89307,1.29414,1154.64,892.205,2.1863,1.68939,0.49905,0.385623,0,"Mo,Ni",Yes,Mo
14233,ZISYAD_clean,5.87278,4.91406,5.84646,1.28892,1155.08,896.164,0,0,0.526622,0.408576,0,Cu,No,
7290,NASDIW_clean,4.94005,4.60156,4.94005,1.52094,1155.34,759.625,0,0,0.453849,0.298401,0,"Na,Co",No,
13703,YIDSOT_clean,4.9292,4.14717,4.92841,1.4991,1155.42,770.738,0,0,0.513394,0.342467,0,V,Yes,V
11882,VEHROR_charged,9.13073,3.34226,9.12197,1.31035,1155.46,881.79,0,0,0.569405,0.434543,0,La,No,
4845,IPIDUH_clean,5.17469,3.85894,5.16774,1.5676,1155.6,737.181,0,0,0.528842,0.337358,0,Ag,Yes,Ag
770,BEXVAD_clean,4.05512,3.67488,4.0536,1.37514,1155.71,840.433,0,0,0.494883,0.359879,0,Co,Yes,Co
8306,OVUCOY_clean,6.51812,4.71987,6.51261,2.41124,1156.02,479.428,0,0,0.546569,0.226675,0,U,Yes,U
2926,FATLUJ_clean,5.3923,4.26632,5.18862,1.20951,1156.23,955.947,4.03996,3.34015,0.513965,0.424935,0,Cu,Yes,Cu
4985,IWEWOY_clean,20.27537,19.97281,20.27537,0.872765,1156.29,1324.86,0,0,0.685948,0.785948,0,In,Yes,In
14808,ic200463k_si_002_clean,4.91272,3.95619,4.90593,2.2434,1156.65,515.577,0,0,0.561701,0.250379,0,V,Yes,V
10146,SAPQOS_clean,7.57793,4.31709,7.57793,1.41614,1156.91,816.949,0,0,0.486689,0.343674,1.98E-06,La,No,
12194,VUMYUZ_clean,8.61002,3.76636,8.58351,1.65942,1156.93,697.188,0,0,0.530389,0.319622,0,Ag,Yes,Ag
7186,NABCEA_charged,5.4282,4.08545,5.39042,1.05892,1157.14,1092.76,0,0,0.569935,0.538224,0,Zn,Yes,Zn
12169,VUKHOZ_clean,14.72034,13.81107,14.72034,1.23894,1157.17,933.999,0,0,0.628321,0.507145,0,Ag,Yes,Ag
5317,JOXMUG_clean,5.58552,4.51221,5.58552,1.29905,1157.17,890.78,0,0,0.525374,0.404429,0,"In,Cu",No,
8128,OPOZEZ_clean,7.29162,6.03013,7.28839,1.13101,1157.51,1023.43,0,0,0.531732,0.47014,0,Cd,No,
3151,FIPJAR_clean,5.38201,3.65359,5.35586,1.48851,1157.85,777.859,0,0,0.555428,0.373143,0,Cd,Yes,Cd
940,BUFPAU_charged,17.81492,10.58242,17.81492,0.883203,1158.08,1311.22,172.469,195.277,0.675154,0.764438,0,Pb,Yes,Pb
13307,XOJPIW_charged,8.62623,7.92037,8.61331,1.10762,1158.15,1045.62,0,0,0.577209,0.521125,0,Ag,Yes,Ag
9844,RORLIV_clean,5.05686,3.45429,5.05686,1.30915,1158.5,884.925,0,0,0.606382,0.463186,0,Cd,No,
7904,OGIYOT_charged,9.60009,8.6886,9.60009,1.09617,1158.55,1056.91,33.6265,30.6765,0.563865,0.514397,0,Nd,No,
11148,UFEXIN_clean,5.2808,5.11213,5.27438,2.36936,1158.62,489.002,0,0,0.47265,0.199484,0,"Ho,Cu",Yes,Cu
2407,ELIKEQ_clean,4.99766,3.80728,4.99701,1.51189,1158.68,766.378,0,0,0.498467,0.329698,0,Nd,Yes,Nd
937,BUFNEW_charged,17.39104,9.8019,17.39104,0.800825,1158.78,1446.98,175.478,219.121,0.660743,0.825078,0,Cd,No,
5953,LACJIL_clean,5.27757,4.50564,5.27534,1.24039,1159.05,934.423,0,0,0.540925,0.436092,0,Zn,No,
13808,YOFGOR_clean,5.41632,4.78135,5.41632,1.32576,1159.41,874.527,0,0,0.505578,0.38135,0,Mn,Yes,Mn
7827,OCUSIP_clean,5.39686,4.96775,5.37929,1.58503,1159.49,731.525,0,0,0.500775,0.31594,0,V,Yes,V
7514,NIKKIC_clean,5.94413,4.27315,5.93398,1.24613,1159.74,930.677,0,0,0.494369,0.396724,0,Er,Yes,Er
6021,LAJKUE_charged,16.14687,7.68165,16.14687,1.05614,1159.85,1098.2,109.994,104.147,0.591428,0.559992,0,Cs,No,
1539,CUVTIX_clean,6.7094,3.41743,6.7094,1.48844,1159.88,779.259,0,0,0.49353,0.331576,4.76E-05,Zn,No,
8552,PEJPOL_charged,4.81499,3.60824,4.81499,1.27902,1159.96,906.91,0,0,0.526715,0.411812,0,Zn,Yes,Zn
1494,CUNQOT_clean,4.94603,4.45617,4.94603,1.56048,1160.02,743.373,0,0,0.520408,0.333492,0,Mn,Yes,Mn
475,AVOSIO_charged,10.84161,9.61852,10.84161,1.06031,1160.13,1094.14,0,0,0.573936,0.54129,0,"Sb,Ag",Yes,Ag
9065,QATVUE_clean,6.38161,3.71559,6.38161,1.03389,1160.13,1122.1,0,0,0.562384,0.543949,0,Cu,No,
10024,RUZDAS_clean,5.2699,4.49334,5.2699,1.45263,1160.36,798.8,0,0,0.54013,0.371829,0,Mn,Yes,Mn
8846,PRIMIN_clean,6.5286,3.3911,6.14863,1.54942,1160.51,748.999,0,0,0.540074,0.348566,0,Pr,Yes,Pr
7823,OCUQUZ_clean,5.37996,3.33175,5.36407,1.48088,1160.78,783.848,0,0,0.519051,0.350502,0,V,Yes,V
14411,acs.inorgchem.6b00276_ic6b00276_si_003_clean,5.29021,3.44103,5.29021,1.19043,1160.91,975.197,0,0,0.525097,0.441096,0,Fe,No,
13618,YAYPOF_clean,6.50595,4.6947,6.4958,2.40269,1160.93,483.18,0,0,0.548401,0.228245,0,U,Yes,U
2237,ECOKAJ_clean,18.97063,17.56156,18.97044,0.325331,1161.04,3568.81,0,0,0.873523,2.68503,0,Zn,Yes,Zn
13584,YASLUA_clean,4.93972,3.98305,4.93533,1.70772,1161.27,680.013,0,0,0.574209,0.336244,0,"Mn,Hg",Yes,Mn
10379,SODZIV_clean,6.23207,5.25681,6.23207,1.2688,1161.4,915.352,0,0,0.538009,0.424031,0,Cd,Yes,Cd
8969,PUZJOL_clean,4.83061,4.03981,4.83061,1.24259,1161.46,934.708,0,0,0.507933,0.40877,0,Mg,No,
14090,ZARTAP05_clean,7.159,5.96813,7.159,1.17038,1161.67,992.562,0,0,0.55635,0.475359,0,Fe,No,
6695,MAPCUE_clean,5.3952,3.72256,5.38437,1.47049,1161.73,790.029,0,0,0.495083,0.336679,0,Tb,No,
1479,CUKZOY_clean,4.8322,4.10064,4.8322,1.27011,1162.23,915.068,0,0,0.535699,0.421775,0,Ag,Yes,Ag
524,AXICOB_clean,9.68539,9.3874,9.67292,1.03773,1162.26,1120,0,0,0.584565,0.563311,0,Cu,Yes,Cu
3461,GALCAZ_clean,7.48017,6.96417,7.48017,1.17363,1162.38,990.414,0,0,0.521723,0.444537,0,Zn,Yes,Zn
7506,NIKHOF_clean,5.92635,4.01238,5.87336,1.28472,1162.41,904.796,0,0,0.47751,0.371685,0,Dy,No,
15217,ic060771psi20060614_113937_clean.sa,5.26056,3.44551,5.26056,1.3794,1162.45,842.717,0,0,0.5484,0.397563,0,V,Yes,V
2848,FALLOT_clean,5.47116,3.44168,5.42276,1.84097,1162.73,631.587,0,0,0.583753,0.31709,0,"W,Cu",Yes,Cu
5607,KIDDOS_clean,5.18756,3.50351,5.18756,1.34479,1162.85,864.707,0,0,0.523788,0.389494,0,Zn,Yes,Zn
13909,YOZJEE_clean,4.63204,3.60208,4.62988,1.53122,1163.04,759.556,4.60961,3.01042,0.521718,0.340721,0,"Fe,Ag",Yes,Ag
939,BUFPAU01_charged,17.71914,10.50821,17.71914,0.889626,1163.1,1307.4,161.169,181.165,0.673351,0.756892,0,Pb,Yes,Pb
1476,CUKXOW_clean,4.70734,4.27142,4.70734,1.65503,1163.22,702.843,14.9204,9.01523,0.535332,0.323458,0,Tb,Yes,Tb
2855,FALROB_clean,5.75308,4.76749,5.73877,1.05859,1163.25,1098.87,0,0,0.522561,0.493639,0,Zn,No,
12072,VOKLUE_clean,6.76206,4.31171,5.90274,1.46073,1163.27,796.359,0,0,0.51457,0.352269,0,Ag,Yes,Ag
9254,QOGPIM_clean,12.64373,4.85326,12.64151,0.990851,1163.31,1174.05,1.3675,1.38012,0.583141,0.588525,0,Zn,No,
10033,S2056989015013006_wm5178sup1_clean,4.69969,3.36503,4.69969,0.943742,1163.36,1232.71,0,0,0.564559,0.598213,0,Co,No,
1142,CAZNIC_charged,6.15888,4.4898,6.15888,1.21568,1163.4,956.994,0,0,0.532093,0.43769,0,Cd,No,
9377,QUJLAK01_clean,6.25674,4.44679,6.25674,1.31592,1163.45,884.133,0,0,0.517418,0.393199,0,Cu,Yes,Cu
4749,ILAXIE_clean,5.96151,4.62085,5.88558,1.10721,1163.47,1050.81,0,0,0.511255,0.461749,0,Cu,Yes,Cu
5226,JIYXUL_clean,6.59669,5.39005,6.562,2.75496,1163.95,422.492,0,0,0.470161,0.17066,0,"W,Sb,Fe,Na",Yes,"W,Sb,Na"
11925,VETSUK_charged,20.38402,12.03863,20.38402,0.623882,1164.32,1866.26,514.918,825.345,0.747746,1.19854,0,Co,Yes,Co
11149,UFEXOT_clean,5.24877,5.07012,5.24877,2.41392,1164.33,482.341,0,0,0.466723,0.193346,0,"Er,Cu",Yes,Cu
8152,OQOCAA_clean,6.02401,3.83155,6.0076,1.12852,1164.4,1031.79,0,0,0.541504,0.479837,0,Al,No,
9576,RAYLIO_clean,7.61203,5.06058,7.60634,1.0883,1164.59,1070.1,0,0,0.532937,0.489696,0,Zn,Yes,Zn
2208,ECAFOG_clean,9.51421,9.23018,9.51421,1.12614,1164.71,1034.25,0,0,0.560236,0.497483,0,Cu,No,
7229,NAHFIO_clean,5.2589,3.87482,5.25696,1.10135,1164.73,1057.55,0,0,0.528841,0.480176,0,Co,No,
73,ADAXIO_clean,5.72682,5.00855,5.71823,1.28062,1164.94,909.674,0,0,0.49469,0.386291,0,Co,No,
4252,HIZQEN_clean,5.11247,3.90242,5.06469,1.50181,1165.08,775.784,0,0,0.549622,0.365974,0,Cd,Yes,Cd
